threshold,accepted_count,coverage,selective_accuracy,selective_risk,escalation_rate
0.8962415456771851,1,0.01,0.0,1.0,0.99
0.8825466632843018,2,0.02,0.5,0.5,0.98
0.8786118924617767,3,0.03,0.3333333333333333,0.6666666666666667,0.97
0.870386004447937,4,0.04,0.5,0.5,0.96
0.8682461082935333,5,0.05,0.6,0.4,0.95
0.8634348511695862,6,0.06,0.5,0.5,0.94
0.86195969581604,7,0.07,0.42857142857142855,0.5714285714285714,0.9299999999999999
0.8617751598358154,8,0.08,0.375,0.625,0.92
0.8583510518074036,9,0.09,0.4444444444444444,0.5555555555555556,0.91
0.8577098548412323,10,0.1,0.4,0.6,0.9
0.8529189229011536,11,0.11,0.36363636363636365,0.6363636363636364,0.89
0.8520159423351288,12,0.12,0.3333333333333333,0.6666666666666667,0.88
0.8516335785388947,13,0.13,0.38461538461538464,0.6153846153846154,0.87
0.851338267326355,14,0.14,0.35714285714285715,0.6428571428571428,0.86
0.8508023023605347,15,0.15,0.3333333333333333,0.6666666666666667,0.85
0.846162736415863,16,0.16,0.375,0.625,0.84
0.8457542955875397,17,0.17,0.35294117647058826,0.6470588235294117,0.83
0.8440409302711487,18,0.18,0.3333333333333333,0.6666666666666667,0.8200000000000001
0.8399839699268341,19,0.19,0.3157894736842105,0.6842105263157895,0.81
0.8395989239215851,20,0.2,0.35,0.65,0.8
0.8386581540107727,21,0.21,0.3333333333333333,0.6666666666666667,0.79
0.8380574882030487,22,0.22,0.36363636363636365,0.6363636363636364,0.78
0.8376446068286896,23,0.23,0.391304347826087,0.6086956521739131,0.77
0.8349096477031708,24,0.24,0.4166666666666667,0.5833333333333333,0.76
0.8305191099643707,25,0.25,0.4,0.6,0.75
0.8280579745769501,26,0.26,0.4230769230769231,0.5769230769230769,0.74
0.8257840871810913,27,0.27,0.4074074074074074,0.5925925925925926,0.73
0.8230005502700806,28,0.28,0.42857142857142855,0.5714285714285714,0.72
0.8213455975055695,29,0.29,0.41379310344827586,0.5862068965517242,0.71
0.8186448812484741,30,0.3,0.4,0.6,0.7
0.8185068368911743,31,0.31,0.3870967741935484,0.6129032258064516,0.69
0.8180822730064392,32,0.32,0.40625,0.59375,0.6799999999999999
0.8180161714553833,33,0.33,0.3939393939393939,0.6060606060606061,0.6699999999999999
0.8163514733314514,34,0.34,0.38235294117647056,0.6176470588235294,0.6599999999999999
0.8163290023803711,35,0.35,0.37142857142857144,0.6285714285714286,0.65
0.8132490515708923,36,0.36,0.3611111111111111,0.6388888888888888,0.64
0.8125923871994019,37,0.37,0.3783783783783784,0.6216216216216216,0.63
0.8124347925186157,38,0.38,0.3684210526315789,0.631578947368421,0.62
0.81165811419487,39,0.39,0.38461538461538464,0.6153846153846154,0.61
0.811002790927887,40,0.4,0.375,0.625,0.6
0.8102518916130066,41,0.41,0.36585365853658536,0.6341463414634146,0.5900000000000001
0.8084620833396912,42,0.42,0.38095238095238093,0.6190476190476191,0.5800000000000001
0.8080436587333679,43,0.43,0.37209302325581395,0.627906976744186,0.5700000000000001
0.8068217933177948,44,0.44,0.36363636363636365,0.6363636363636364,0.56
0.8066486418247223,45,0.45,0.37777777777777777,0.6222222222222222,0.55
0.8030152320861816,46,0.46,0.3695652173913043,0.6304347826086957,0.54
0.8029099702835083,47,0.47,0.3617021276595745,0.6382978723404256,0.53
